,molecule_chembl_id,standard_value,standard_units,target_chembl_id,smiles
1918,CHEMBL509032,0.15,nM,CHEMBL4247,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1919,CHEMBL509032,2.0,nM,CHEMBL5568,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1920,CHEMBL509032,7.8,nM,CHEMBL1075104,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1921,CHEMBL509032,6.1,nM,CHEMBL1075104,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1922,CHEMBL509032,93.3,nM,CHEMBL1075104,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1923,CHEMBL509032,21.9,nM,CHEMBL1075104,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1924,CHEMBL450786,1400.0,nM,CHEMBL1862,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
1925,CHEMBL450786,6000.0,nM,CHEMBL267,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
1926,CHEMBL450786,100.0,nM,CHEMBL4576,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
1927,CHEMBL450786,100.0,nM,CHEMBL4577,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
1928,CHEMBL450786,100.0,nM,CHEMBL5427,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
1929,CHEMBL450786,100.0,nM,CHEMBL1075167,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
1930,CHEMBL601719,1159.0,nM,CHEMBL1862,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1931,CHEMBL601719,24.0,nM,CHEMBL1862,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1932,CHEMBL601719,2741.0,nM,CHEMBL258,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1933,CHEMBL601719,2741.0,nM,CHEMBL258,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1934,CHEMBL601719,1360.0,nM,CHEMBL2148,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1935,CHEMBL601719,563.0,nM,CHEMBL2835,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1936,CHEMBL601719,27.0,nM,CHEMBL2971,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1937,CHEMBL601719,1159.0,nM,CHEMBL3099,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1938,CHEMBL601719,1269.0,nM,CHEMBL3553,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1939,CHEMBL601719,448.0,nM,CHEMBL4128,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1940,CHEMBL601719,5.0,nM,CHEMBL4128,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1941,CHEMBL601719,294.0,nM,CHEMBL4895,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1942,CHEMBL601719,294.0,nM,CHEMBL4895,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1943,CHEMBL601719,300.0,nM,CHEMBL4895,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1944,CHEMBL601719,399.0,nM,CHEMBL4898,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1945,CHEMBL601719,2.0,nM,CHEMBL4898,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1946,CHEMBL601719,20.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1947,CHEMBL601719,600.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1948,CHEMBL601719,20.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1949,CHEMBL601719,200.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1950,CHEMBL601719,150.8,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1951,CHEMBL601719,110.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1952,CHEMBL601719,10000.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1953,CHEMBL601719,1600.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1954,CHEMBL601719,260.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1955,CHEMBL601719,1026.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1956,CHEMBL601719,165.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1957,CHEMBL601719,478.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1958,CHEMBL601719,626.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1959,CHEMBL601719,605.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1960,CHEMBL601719,843.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1961,CHEMBL601719,80.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1962,CHEMBL601719,28.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1963,CHEMBL601719,80.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1964,CHEMBL601719,843.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1965,CHEMBL601719,165.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1966,CHEMBL601719,478.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1967,CHEMBL601719,605.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1968,CHEMBL601719,626.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1969,CHEMBL601719,1026.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1970,CHEMBL601719,1148.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1971,CHEMBL601719,3039.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1972,CHEMBL601719,13.7,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1973,CHEMBL601719,122.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1974,CHEMBL601719,24.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1975,CHEMBL601719,23.6,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1976,CHEMBL601719,972.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1977,CHEMBL601719,0.64,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1978,CHEMBL601719,261.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1979,CHEMBL601719,25.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1980,CHEMBL601719,980.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1981,CHEMBL601719,36.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1982,CHEMBL601719,220.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1983,CHEMBL601719,2.1,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1984,CHEMBL601719,2.7,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1985,CHEMBL601719,7.4,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1986,CHEMBL601719,2.9,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1987,CHEMBL601719,10.5,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1988,CHEMBL601719,32.2,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1989,CHEMBL601719,148.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1990,CHEMBL601719,71.6,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1991,CHEMBL601719,353.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1992,CHEMBL601719,77.8,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1993,CHEMBL601719,355.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1994,CHEMBL601719,32200.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1995,CHEMBL601719,380000.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1996,CHEMBL601719,10.3,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1997,CHEMBL601719,117.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1998,CHEMBL601719,73.6,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1999,CHEMBL601719,3.33,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2000,CHEMBL601719,20.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2001,CHEMBL601719,32.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2002,CHEMBL601719,43.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2003,CHEMBL601719,843.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2004,CHEMBL601719,4.5,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2005,CHEMBL601719,4.66,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2006,CHEMBL601719,1.8,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2007,CHEMBL601719,37.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2008,CHEMBL601719,30.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2009,CHEMBL601719,366.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2010,CHEMBL601719,891.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2011,CHEMBL601719,32.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2012,CHEMBL601719,34.5,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2013,CHEMBL601719,1035.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2014,CHEMBL601719,1540.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2015,CHEMBL601719,1066.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2016,CHEMBL601719,2.6,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2017,CHEMBL601719,16.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2018,CHEMBL601719,12.0,nM,CHEMBL4247,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2019,CHEMBL601719,448.0,nM,CHEMBL5199,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2020,CHEMBL601719,60.0,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2021,CHEMBL601719,0.7,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2022,CHEMBL601719,199.0,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2023,CHEMBL601719,6.5,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2024,CHEMBL601719,6.7,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2025,CHEMBL601719,7.1,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2026,CHEMBL601719,6700.0,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2027,CHEMBL601719,9.3,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2028,CHEMBL601719,38.0,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2029,CHEMBL601719,6.5,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2030,CHEMBL601719,6.7,nM,CHEMBL5568,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2031,CHEMBL601719,1700.0,nM,CHEMBL5432,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2032,CHEMBL601719,49.0,nM,CHEMBL5432,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2033,CHEMBL601719,80.0,nM,CHEMBL5771,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2034,CHEMBL601719,51.0,nM,CHEMBL2111387,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
2035,CHEMBL528330,5.93,nM,CHEMBL1862,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2c(C)cccc2C)cc1
2036,CHEMBL528330,1.78,nM,CHEMBL267,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2c(C)cccc2C)cc1
2037,CHEMBL460074,32.3,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C3CCCC3)nc21
2038,CHEMBL460074,1.29,nM,CHEMBL267,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C3CCCC3)nc21
2039,CHEMBL459877,15.8,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C(C)C)nc21
2040,CHEMBL459877,0.89,nM,CHEMBL267,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C(C)C)nc21
2041,CHEMBL518166,0.5,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(Oc3cccnc3)nc21
2042,CHEMBL461767,1.57,nM,CHEMBL1862,COCCOc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(/C=C/c3c(C)cccc3C)c2n1
2043,CHEMBL516498,7.32,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(OC(C)C)nc21
2044,CHEMBL509002,1.8,nM,CHEMBL1862,COc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(/C=C/c3c(C)cccc3C)c2n1
2045,CHEMBL455384,1.63,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(-n3ccnc3)nc21
2046,CHEMBL509941,6.8,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCN(C)CC3)nc21
2047,CHEMBL454358,3.02,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCOCC3)nc21
2048,CHEMBL451790,19.5,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCCC3)nc21
2049,CHEMBL451790,1.43,nM,CHEMBL267,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCCC3)nc21
2050,CHEMBL454873,17.6,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N(C)C)nc21
2051,CHEMBL454873,3.74,nM,CHEMBL267,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N(C)C)nc21
2052,CHEMBL454872,17.3,nM,CHEMBL1862,CCCP(=O)(CCC)c1ccc(Nc2ncnc3c2ncn3/C=C/c2c(C)cccc2C)cc1
2053,CHEMBL454872,4.0,nM,CHEMBL267,CCCP(=O)(CCC)c1ccc(Nc2ncnc3c2ncn3/C=C/c2c(C)cccc2C)cc1
2054,CHEMBL452563,2.36,nM,CHEMBL1862,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ncc23)cc1
2055,CHEMBL452563,17.0,nM,CHEMBL267,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ncc23)cc1
2056,CHEMBL454868,16.7,nM,CHEMBL1862,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ccc23)cc1
2057,CHEMBL454868,198.0,nM,CHEMBL267,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ccc23)cc1
2058,CHEMBL454868,198.0,nM,CHEMBL267,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ccc23)cc1
2059,CHEMBL510891,69.4,nM,CHEMBL1862,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2ccccc2Cl)cc1
2060,CHEMBL510891,126.0,nM,CHEMBL267,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2ccccc2Cl)cc1
2061,CHEMBL454611,2.77,nM,CHEMBL1862,Cc1cccc(Cl)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21
2062,CHEMBL454611,5.56,nM,CHEMBL267,Cc1cccc(Cl)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21
2063,CHEMBL488840,3.58,nM,CHEMBL1862,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21
2064,CHEMBL488840,8.31,nM,CHEMBL267,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21
2065,CHEMBL488840,21.0,nM,CHEMBL1906,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21
2066,CHEMBL488659,626.0,nM,CHEMBL1862,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2ccccc2)cc1
2067,CHEMBL488659,376.0,nM,CHEMBL267,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2ccccc2)cc1
2068,CHEMBL488658,73.3,nM,CHEMBL1862,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2ccccc2)cc1
2069,CHEMBL488658,31.8,nM,CHEMBL267,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2ccccc2)cc1
2070,CHEMBL520540,54.3,nM,CHEMBL1862,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2c(C)cccc2C)cc1
2071,CHEMBL520540,6.58,nM,CHEMBL267,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2c(C)cccc2C)cc1
2072,CHEMBL495727,4.0,nM,CHEMBL1862,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
2073,CHEMBL495727,10.0,nM,CHEMBL1862,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
2074,CHEMBL495727,4.0,nM,CHEMBL1862,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
